Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,1205,12.913,0.50361,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.072,0.00137,490403010000B,NUCULANA MINUTA                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,135,2.321,0.0441,490403020100B,NUCULANA PERNULA                      
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,10,0.03,0.00084,490414010000B,PARVILUCINA SP.                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,40,0.231,0.00647,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,10,0.139,0.00389,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,125,2.818,0.09863,490424010000B,MACOMA CALCAREA                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.027,0.00095,490424011800B,MACOMA TORELLI                        
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,40,0.429,0.01501,490424030000B,MACOMA MOESTA                         
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,25,0.088,0.00246,490435020200B,THRACIA MYOPSIS                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,140,4.832,0.2271,490441020100B,YOLDIA HYPERBOREA                     
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,9.352,0.57982,490541040000X,OENOPOTA SP. (X)                      
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,25,0.064,0.00397,490549020300B,CYLICHNA ALBA                         
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,50,0.085,0.00629,532804010100B,LEUCON NASICA                         
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,60,0.1,0.0074,532804010200B,LEUCON NASICOIDES                     
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.019,0.00141,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,10,0.009,0.00067,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.005,0.00037,533100000000F,AMPHIPODA FRAGMENT                    
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,75,1.951,0.13267,533102020000B,BYBLIS SP.                            
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,275,1.194,0.08119,533126030000B,PROTOMEDEIA SP.                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,10,0.077,0.00624,533134290000B,ORCHOMENE SP.                         
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,65,0.067,0.00496,533137020000B,ACEROIDES SP.                         
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,15,0.012,0.00089,533137040000B,ARRHIS SP.                            
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,50,0.056,0.00414,533142100000B,HARPINIA SP.                          
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,40,0.007,0.00052,533143000000B,PLEUSTIDAE                            
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,345,2.879,0.21305,533154100500B,MELITA ALASKENSIS                     
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.039,0.00316,533157030000B,ANONYX SP.                            
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.066,0.00535,533157490000B,CENTROMEDON SP.                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,10,78.279,3.52256,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,45,0.535,0.02408,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,15,0.238,0.00333,680306010000B,OPHIOPHOLIS SP.                       
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,1.412,0.01977,720302050100B,PELONAIA CORRUGATA                    
AMB15,45,ML3.13,2,71.994,-164.954,20150823,VV,0.1,38,5,0.08,0.00168,730101010000B,SACCOGLOSSUS SP.                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.207,0.01263,330300000000F,ANTHOZOA FRAGMENT                     
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.012,0.00048,330312020100F,GERSEMIA RUBIFORMIS FRAGMENT          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,14.102,1.31149,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.206,0.01421,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,1.001,0.07307,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.158,0.01153,480101060100B,GATTYANA AMONDSENI                    
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.26,0.01898,480101180200B,ENIPO CANADENSIS                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,1.396,0.10191,480101220100B,MALMGRENIA CASTANEA                   
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,215,0.215,0.01484,480105010100B,PHOLOE MINUTA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.271,0.02358,480112010200F,PHYLLODOCE GROENLANDICA FRAGMENT      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.066,0.00574,480112020400B,ETEONE FLAVA                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.001,0.00009,480112020500B,ETEONE LONGA                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.033,0.00238,48012401000JB,NEPHTYS JUVENILE                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,70,2.434,0.17525,480124010300B,NEPHTYS CAECA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.36,0.02484,480127010300B,GLYCINDE ARMIGERA                     
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.456,0.04241,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.018,0.0011,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,55,0.046,0.00317,480140020600B,ARICIDEA LOPEZI                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,35,0.019,0.00131,480140040100B,LEVINSENIA GRACILIS                   
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.002,0.00014,480142020000B,LAONICE SP.                           
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,90,0.479,0.03305,480149000000B,CIRRATULIDAE                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,20,0.004,0.00028,480150010000B,COSSURA SP.                           
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.476,0.02094,480152010200B,BRADA VILLOSA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.518,0.03574,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,55,0.576,0.03974,480158020000B,HETEROMASTUS SP.                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,135,1.175,0.08107,480158060100B,BARANTOLLA AMERICANA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,16.382,1.14674,480161030100B,MALDANE SARSI                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.78,0.0546,480161080100B,AXIOTHELLA CATENATA                   
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,2.376,0.16632,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.004,0.00018,480164020000B,PECTINARIA SP.                        
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.001,0.00005,480164020200B,PECTINARIA GRANULATA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.016,0.0011,480165010000B,AMAGE SP.                             
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.012,0.00083,480165021100B,AMPHARETE FINMARCHICA                 
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.055,0.00379,480165021200B,AMPHARETE LINDSTROEMI                 
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.105,0.0064,480166000000B,TEREBELLIDAE                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.058,0.00354,480166110300B,THELEPUS CINCINNATUS                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,3.568,0.21765,480166120200B,ARTACAMA PROBOSCIDEA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.863,0.05955,480167010100B,TEREBELLIDES STROEMII                 
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,100,0.078,0.00585,480168020100B,EUCHONE ANALIS                        
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,1240,7.653,0.29847,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,210,2.666,0.05065,490403020100B,NUCULANA PERNULA                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.083,0.00232,490407040200B,MUSCULUS DISCORS                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.002,0.00003,490411010200B,ASTARTE ALASKENSIS                    
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,20,0.015,0.00042,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.169,0.00473,490415030100B,THYASIRA FLEXUOSA                     
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.033,0.00092,490415030700B,THYASIRA GOULDI                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,780,29.909,1.04682,490424010000B,MACOMA CALCAREA                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,70,0.324,0.01134,490424030000B,MACOMA MOESTA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.036,0.00169,490441010100B,PORTLANDIA INTERMEDIA                 
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,730,15.932,0.7488,490441020100B,YOLDIA HYPERBOREA                     
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.007,0.00043,490540010000X,ADMETE SP (X)                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.039,0.00242,490549020300B,CYLICHNA ALBA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.003,0.00022,532804010100B,LEUCON NASICA                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.18,0.01332,532807010800B,CAMPYLASPIS AFFINIS                   
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.007,0.00052,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.032,0.00237,533100000000F,AMPHIPODA FRAGMENT                    
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,275,5.127,0.34864,533102020000B,BYBLIS SP.                            
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,420,0.361,0.02455,533102030000B,HAPLOOPS SP.                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.026,0.00177,533126030000B,PROTOMEDEIA SP.                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.041,0.00279,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.005,0.00037,533127020000B,ISCHYROCERUS SP.                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,50,0.055,0.00407,533137020000B,ACEROIDES SP.                         
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,80,0.091,0.00673,533137040000B,ARRHIS SP.                            
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.017,0.00126,533137080000B,MONOCULODES SP.                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.004,0.0003,533142030000B,HETEROPHOXUS SP.                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.01,0.00074,533142100000B,HARPINIA SP.                          
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.542,0.04011,533154080100B,MAERA DANAE                           
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.03,0.00276,533156020100B,PONTOPOREIA FEMORATA                  
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,10,0.089,0.00721,533157030000B,ANONYX SP.                            
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,20,43.486,1.95687,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,25,0.043,0.00194,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.726,0.00726,660000000000F,BRYOZOA FRAGMENT                      
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,5,0.062,0.00087,680306010000B,OPHIOPHOLIS SP.                       
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,3.362,0.04707,720302050100B,PELONAIA CORRUGATA                    
AMB15,46,ML3.12,2,71.871,-164.556,20150823,VV,0.1,38,15,0.227,0.00477,730101010000B,SACCOGLOSSUS SP.                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,1.962,0.07848,330312020100F,GERSEMIA RUBIFORMIS FRAGMENT          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,30,6.853,0.63733,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.724,0.04996,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,50,0.774,0.0565,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.017,0.00124,480101180100B,ENIPO CHUCKCHI                        
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,350,0.377,0.02601,480105010100B,PHOLOE MINUTA                         
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,0.574,0.04994,480112010200B,PHYLLODOCE GROENLANDICA               
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.024,0.00209,480112020400B,ETEONE FLAVA                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,0.033,0.00287,480112020500B,ETEONE LONGA                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,85,19.62,1.41264,480124010300B,NEPHTYS CAECA                         
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.093,0.00642,480127010300B,GLYCINDE ARMIGERA                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,35,8.686,0.8078,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,80,0.262,0.01598,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,90,0.831,0.05069,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,50,0.071,0.0049,480140020600B,ARICIDEA LOPEZI                       
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,25,0.023,0.00159,480140040100B,LEVINSENIA GRACILIS                   
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,0.012,0.00074,480141010000B,APISTOBRANCHUS SP.                    
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.003,0.00021,480142020000B,LAONICE SP.                           
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,20,0.005,0.00034,480142040000B,POLYDORA SP.                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,0.004,0.00028,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.002,0.00014,480142130200B,PYGOSPIO ELEGANS                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,180,0.345,0.0238,480149000000B,CIRRATULIDAE                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.0001,0.00001,480150010000B,COSSURA SP.                           
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.937,0.04123,480152010200B,BRADA VILLOSA                         
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.116,0.008,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.319,0.03031,480156010100B,OPHELINA ACUMINATA                    
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,90,0.237,0.01635,480158060100B,BARANTOLLA AMERICANA                  
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,25,10.483,0.73381,480161030100B,MALDANE SARSI                         
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,20,5.129,0.35903,480161080100B,AXIOTHELLA CATENATA                   
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,5.045,0.35315,480161080100F,AXIOTHELLA CATENATA FRAGMENT          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,50,17.328,1.21296,480161090000B,PRAXILLELLA SP.                       
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,55,3.936,0.27552,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,50,1.558,0.1075,480162010200B,OWENIA FUSIFORMIS                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.019,0.00131,480162020100B,MYRIOCHELE HEERI                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,45,0.007,0.00032,480164020300B,PECTINARIA HYPERBOREA                 
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.157,0.01083,480165021100B,AMPHARETE FINMARCHICA                 
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.159,0.01097,480165040100B,LYSIPPE LABIATA                       
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,40,1.446,0.08821,480166000000B,TEREBELLIDAE                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,1.201,0.08287,480167010100B,TEREBELLIDES STROEMII                 
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.097,0.00728,480168010400B,CHONE DUNERI                          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,205,0.149,0.01118,480168020100B,EUCHONE ANALIS                        
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,480,4.853,0.18927,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,20,0.234,0.00445,490403020100B,NUCULANA PERNULA                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,30,0.319,0.00893,490407040200B,MUSCULUS DISCORS                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,40,1.122,0.01683,490411010200B,ASTARTE ALASKENSIS                    
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,32.385,0.48577,490411010300B,ASTARTE MONTAGUI                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.01,0.00028,490412010500B,CYCLOCARDIA CRASSIDENS                
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,45,0.049,0.00137,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,15,0.226,0.00633,490415030100B,THYASIRA FLEXUOSA                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.009,0.00025,490416010000B,DIPLODONTA SP.                        
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.012,0.00034,490418010200B,KURTIELLA TUMIDA [MYSELLA TUMIDA]     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.008,0.00022,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.237,0.00664,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,220,3.719,0.13017,490424010000B,MACOMA CALCAREA                       
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.022,0.00077,490424011600B,MACOMA INQUINATA                      
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.003,0.0001,490424011800B,MACOMA TORELLI                        
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,40,0.16,0.0056,490424030000B,MACOMA MOESTA                         
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.115,0.00322,490435020000B,THRACIA SP.                           
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,10,0.018,0.0005,490435020200B,THRACIA MYOPSIS                       
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.021,0.00099,490441020100B,YOLDIA HYPERBOREA                     
AMB15,47,ML3.11,2,71.745,-164.166,20150823,VV,0.1,36,5,0.446,0.03568,490525000000X,NATICIDAE (X)                         
