Cruise,locationID,samplingProtocol,Haul,scientificName,LengthClass10mm,TotalLength,Weight,Count
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,35,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,35,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,35,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,34,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,29,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,30,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,29,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,29,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,27,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,41,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,34,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,34,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,37,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,33,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,36,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,35,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,32,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,33,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,32,,1
AMBON15,ML6.9,PSBTA,23,Liparis sp.,,31,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,90,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,89,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,68,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,69,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,50,,1
AMBON15,ML6.9,PSBTA,23,Liparis tunicatus,,94,,1
AMBON15,ML6.9,PSBTA,23,Lumpenus fabricii,,65,,1
AMBON15,ML6.9,PSBTA,23,Lycodes raridens,,94,,1
AMBON15,ML6.9,PSBTA,23,Myoxocephalus scorpius,,40,,1
AMBON15,ML6.9,PSBTA,23,Myoxocephalus scorpius,,79,,1
AMBON15,ML6.9,PSBTA,23,Nautichthys pribilovius,,30,,1
AMBON15,ML1.11,VanVeen,1,Anisarchus medius,,140,,1
AMBON15,ML4.6,VanVeen,4,Anisarchus medius,,73,,1
AMBON15,ML4.9,VanVeen,4,Lycodes mucosus,,91,,1
AMBON17,BBL1,IKMT,29,Eleginus gracilis,,35,,1
AMBON17,BBL1,IKMT,29,Limanda aspera,35,,,1
AMBON17,BBL10,IKMT,32,Aspidophoroides olrikii,35,,,2
AMBON17,BBL10,IKMT,32,Boreogadus saida,,24,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,31,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,38,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,39,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,41,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,43,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,45,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,45,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,46,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,,48,,1
AMBON17,BBL10,IKMT,32,Boreogadus saida,25,,,2
AMBON17,BBL10,IKMT,32,Boreogadus saida,35,,,12
AMBON17,BBL10,IKMT,32,Boreogadus saida,45,,,4
AMBON17,BBL10,IKMT,32,Gymnocanthus tricuspis,35,,,3
AMBON17,BBL10,IKMT,32,Gymnocanthus tricuspis,45,,,2
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,34,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,35,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,38,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,39,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,44,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,49,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,51,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,54,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,55,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,,59,,1
AMBON17,BBL4,IKMT,30,Eleginus gracilis,55,,,7
AMBON17,BBL7,IKMT,31,Aspidophoroides monopterygius,45,,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,34,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,42,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,43,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,43,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,47,,1
AMBON17,BBL7,IKMT,31,Boreogadus saida,,51,,1
AMBON17,BBL7,IKMT,31,Gymnocanthus tricuspis,35,,,2
AMBON17,BBL7,IKMT,31,Gymnocanthus tricuspis,45,,,1
AMBON17,BBL7,IKMT,31,Myoxocephalus scorpius,45,,,2
AMBON17,BBL7,IKMT,31,Myoxocephalus scorpius,55,,,3
AMBON17,BBL7,IKMT,31,Pleuronectidae,25,,,1
AMBON17,BBL7,IKMT,31,Pleuronectidae,35,,,2
AMBON17,BBL7,IKMT,31,Stichaeidae,35,,,2
AMBON17,CL0,IKMT,4,Agonidae,,36,,1
AMBON17,CL0,IKMT,4,Agonidae,,38,,1
AMBON17,CL0,IKMT,4,Gadidae,,22,,1
AMBON17,CL0,IKMT,4,Gadidae,,32,,1
AMBON17,CL0,IKMT,4,Gadidae,,41,,1
AMBON17,CL0,IKMT,4,Gadidae,,41,,1
AMBON17,CL0,IKMT,4,Gadidae,,44,,1
AMBON17,CL0,IKMT,4,Gadidae,,45,,1
AMBON17,CL0,IKMT,4,Gadidae,,51,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,11,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,12,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,12,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,14,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,8,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,9,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,9,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,10,,1
AMBON17,CL0,IKMT,4,Pleuronectidae,,10,,1
AMBON17,CL3,IKMT,3,Aspidophoroides monopterygius,45,,,1
AMBON17,CL3,IKMT,3,Aspidophoroides olrikii,35,,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,21,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,21,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,23,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,28,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,30,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,32,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,33,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,34,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,34,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,34,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,35,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,35,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,35,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,35,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,35,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,36,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,37,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,37,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,37,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,38,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,38,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,39,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,39,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,40,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,40,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,40,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,41,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,42,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,43,,1
AMBON17,CL3,IKMT,3,Boreogadus saida,,45,,1
AMBON17,CL3,IKMT,3,Eleginus gracilis,35,,,3
AMBON17,CL3,IKMT,3,Pleuronectidae,25,,,1
AMBON17,CL3,IKMT,3,Stichaeidae,45,,,1
AMBON17,CL3,IKMT,3,Stichaeidae,55,,,1
AMBON17,DBO3.2,IKMT,2,Agonidae,45,,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,30,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,35,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,35,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,38,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,40,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,41,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,44,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,50,,1
AMBON17,DBO3.2,IKMT,2,Boreogadus saida,,56,,1
AMBON17,DBO3.2,IKMT,2,Pleuronectidae,15,,,8
AMBON17,DBO3.2,IKMT,2,Pleuronectidae,25,,,1
AMBON17,DBO3.8,IKMT,1,Boreogadus saida,,18,,1
AMBON17,DBO3.8,IKMT,1,Boreogadus saida,,26,,1
AMBON17,DBO3.8,IKMT,1,Cottidae,25,,,1
AMBON17,DBO3.8,IKMT,1,Pleuronectidae,15,,,2
AMBON17,DBO3.8,IKMT,1,Pleuronectidae,25,,,1
AMBON17,DBO3.8,IKMT,1,Stichaeidae,35,,,1
AMBON17,ML1.1,IKMT,21,Gadidae,,31,,1
AMBON17,ML1.1,IKMT,21,Gadidae,,33,,1
AMBON17,ML1.10,IKMT,24,Agonidae,15,,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,25,,,66
AMBON17,ML1.10,IKMT,24,Boreogadus saida,35,,,23
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,,,14
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,22,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,26,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,28,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,29,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,29,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,30,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,30,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,31,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,31,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,,36,,1
AMBON17,ML1.10,IKMT,24,Boreogadus saida,25,,,20
AMBON17,ML1.10,IKMT,24,Boreogadus saida,35,,,20
AMBON17,ML1.10,IKMT,24,Gymnocanthus tricuspis,35,,,1
AMBON17,ML1.10,IKMT,24,Stichaeidae,25,,,1
AMBON17,ML1.10,IKMT,24,Stichaeidae,35,,,4
AMBON17,ML1.10,IKMT,24,Stichaeidae,55,,,2
AMBON17,ML1.13,IKMT,25,Ammodytes hexapterus,35,,,2
AMBON17,ML1.13,IKMT,25,Ammodytes hexapterus,45,,,3
AMBON17,ML1.13,IKMT,25,Aspidophoroides olrikii,35,,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,,,211
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,33,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,40,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,41,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,44,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,45,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,45,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,46,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,49,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,49,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,,51,,1
AMBON17,ML1.13,IKMT,25,Boreogadus saida,35,,,7
AMBON17,ML1.13,IKMT,25,Boreogadus saida,45,,,1
AMBON17,ML1.13,IKMT,25,Gymnocanthus tricuspis,35,,,11
AMBON17,ML1.13,IKMT,25,Gymnocanthus tricuspis,45,,,1
AMBON17,ML1.13,IKMT,25,Gymnocanthus tricuspis,35,,,5
AMBON17,ML1.13,IKMT,25,Liparis sp. ,25,,,1
AMBON17,ML1.13,IKMT,25,Liparis sp. ,35,,,1
AMBON17,ML1.13,IKMT,25,Stichaeidae,45,,,1
AMBON17,ML1.13,IKMT,25,Stichaeidae,55,,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,25,,,49
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,21,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,24,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,25,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,25,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,26,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,28,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,29,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,30,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,30,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,31,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,31,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,31,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,32,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,33,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,,35,,1
AMBON17,ML1.6,IKMT,22,Boreogadus saida,25,,,86
AMBON17,ML1.6,IKMT,22,Boreogadus saida,35,,,19
AMBON17,ML1.6,IKMT,22,Gymnocanthus tricuspis,35,,,1
AMBON17,ML1.6,IKMT,22,Stichaeidae,25,,,1
AMBON17,ML1.6,IKMT,22,Stichaeidae,35,,,1
AMBON17,ML1.8,IKMT,23,Aspidophoroides olrikii,,,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,,,58
AMBON17,ML1.8,IKMT,23,Gadidae,,25,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,26,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,28,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,29,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,29,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,30,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,30,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,31,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,35,,1
AMBON17,ML1.8,IKMT,23,Gadidae,,38,,1
AMBON17,ML1.8,IKMT,23,Gadidae,25,,,17
AMBON17,ML1.8,IKMT,23,Gadidae,35,,,3
AMBON17,ML1.8,IKMT,23,Gymnocanthus tricuspis,35,,,1
AMBON17,ML1.8,IKMT,23,Pleuronectidae,35,,,1
AMBON17,ML1.8,IKMT,23,Pleuronectidae,45,,,1
AMBON17,ML1.8,IKMT,23,Stichaeidae,25,,,1
AMBON17,ML1.8,IKMT,23,Stichaeidae,55,,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,14,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,20,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,23,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,27,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,28,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,28,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,35,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,36,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,18,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,22,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,22,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,22,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,23,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,24,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,25,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,26,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,27,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,27,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,28,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,28,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,29,,1
AMBON17,ML3.11,IKMT,17,Gadidae,,40,,1
AMBON17,ML3.11,IKMT,17,Stichaeidae,45,,,1
AMBON17,ML3.14,IKMT,16,Aspidophoroides sp.,25,,,1
AMBON17,ML3.14,IKMT,16,Aspidophoroides sp.,35,,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,21,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,27,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,28,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,28,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,29,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,29,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,31,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,32,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,37,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,15,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,15,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,18,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,20,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,21,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,21,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,21,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,21,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,22,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,23,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,23,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,23,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,23,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,23,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,24,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,24,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,24,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,25,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,26,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,27,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,27,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,27,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,28,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,30,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,30,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,30,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,30,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,31,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,32,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,33,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,33,,1
AMBON17,ML3.14,IKMT,16,Gadidae,,35,,1
AMBON17,ML3.14,IKMT,16,Stichaeidae,25,,,2
AMBON17,ML3.14,IKMT,16,Stichaeidae,35,,,2
AMBON17,ML3.14,IKMT,16,Stichaeus punctatus,25,,,3
AMBON17,ML3.14,IKMT,16,Stichaeus punctatus,35,,,1
AMBON17,ML3.6,IKMT,19,Aspidophoroides olrikii,25,,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,25,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,26,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,28,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,29,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,29,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,30,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,31,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,31,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,32,,1
AMBON17,ML3.6,IKMT,19,Gadidae,,33,,1
AMBON17,ML3.6,IKMT,19,Gadidae,15,,,8
AMBON17,ML3.6,IKMT,19,Gadidae,25,,,43
AMBON17,ML3.6,IKMT,19,Gadidae,35,,,8
AMBON17,ML3.6,IKMT,19,Gadidae,45,,,1
AMBON17,ML3.6,IKMT,19,Liparidae,15,,,2
AMBON17,ML3.6,IKMT,19,Liparidae,25,,,1
AMBON17,ML3.6,IKMT,19,Stichaeidae,55,,,1
AMBON17,ML3.6,IKMT,19,Stichaeus punctatus,25,,,1
AMBON17,ML3.8,IKMT,18,Cottidae,15,,,1
AMBON17,ML3.8,IKMT,18,Cottidae,25,,,5
AMBON17,ML3.8,IKMT,18,Gadidae,,22,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,23,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,23,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,24,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,26,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,27,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,28,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,28,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,28,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,37,,1
AMBON17,ML3.8,IKMT,18,Gadidae,,40,,1
AMBON17,ML3.8,IKMT,18,Gadidae,15,,,1
AMBON17,ML3.8,IKMT,18,Gadidae,25,,,32
AMBON17,ML3.8,IKMT,18,Gadidae,35,,,14
AMBON17,ML3.8,IKMT,18,Liparis sp. ,15,,,1
AMBON17,ML3.8,IKMT,18,Liparis sp. ,25,,,1
AMBON17,ML3.8,IKMT,18,Stichaeus punctatus,25,,,1
AMBON17,ML3.8,IKMT,18,Stichaeus punctatus,35,,,1
AMBON17,ML4.1,IKMT,10,Eleginus gracilis,25,,,7
AMBON17,ML4.1,IKMT,10,Eleginus gracilis,35,,,11
AMBON17,ML4.1,IKMT,10,Eleginus gracilis,45,,,1
AMBON17,ML4.1,IKMT,10,Eleginus gracilis,55,,,1
AMBON17,ML4.1,IKMT,10,Gadidae,25,,,6
AMBON17,ML4.1,IKMT,10,Gadidae,35,,,2
AMBON17,ML4.1,IKMT,10,Lumpenus fabricii,45,,,4
AMBON17,ML4.1,IKMT,10,Myoxocephalus scorpius,45,,,4
AMBON17,ML4.1,IKMT,10,Myoxocephalus scorpius,55,,,2
AMBON17,ML4.1,IKMT,10,Myoxocephalus scorpius,75,,,1
AMBON17,ML4.1,IKMT,10,Stichaeidae,25,,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,24,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,25,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,25,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,27,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,27,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,27,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,29,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,30,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,32,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,36,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,15,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,16,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,16,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,16,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,17,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,18,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,18,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,18,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,19,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,19,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,20,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,20,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,20,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,20,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,20,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,21,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
AMBON17,ML4.11,IKMT,13,Gadidae,,22,,1
